Jumlah Mahasiswa,Jumlah Dosen,Jumlah Program Studi,Fasilitas Olahraga,Wisma/Asrama/Hotel,Teknologi Informasi,Public Area,PERS Mahasiswa,Asuransi,Gedung Pertemuan,Laboratorium,Poliklinik,Bus Kampus,Kalender Pendidikan,Pusat Pelatihan Bahasa,Perpustakaan,Sarana Ibadah,Free Hotspot,Jumlah Fasilitas,Bus Umum,Restaurant,Tempat Ibadah,Kos/Asrama,Terminal Bus,Café,Tempat Olahraga,Bandara,Mall,Rumah Sakit,Stasiun Kereta,Supermarket,Apotek,Jumlah Tempat Umum Terdekat,Akreditasi,Ranking Nasional
160,11,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1579
107,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1581
233,16,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1588
180,12,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1573
325,21,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1640
192,13,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1629
44,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1632
250,17,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1612
320,20,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1695
221,14,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1711
716,44,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,1685
475,29,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1672
162,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1722
184,11,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1750
217,13,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,1771
101,6,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1785
347,21,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1787
665,39,6,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1753
202,12,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1793
34,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1735
601,34,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,1839
166,9,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1823
115,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1879
171,9,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1884
130,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,1933
908,48,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1925
592,31,6,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,1891
174,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1944
186,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1939
947,50,12,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1887
135,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1878
250,13,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1908
140,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1970
261,13,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1975
196,10,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1980
59,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,1999
126,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2069
145,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2012
236,11,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2016
491,23,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2064
42,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,2039
336,16,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2055
249,12,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2056
223,10,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,2109
199,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2099
290,18,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2121
216,10,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2117
397,17,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2161
546,24,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2175
367,16,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2177
982,43,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2191
752,31,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2246
661,27,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2242
314,13,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2214
378,16,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2243
1323,55,14,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2241
752,31,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2246
149,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2283
174,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2311
395,16,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2325
251,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2276
1192,48,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2297
450,18,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2293
129,5,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2339
284,11,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2328
235,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2329
561,22,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2358
82,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2387
301,11,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2398
589,22,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2413
187,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2385
159,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2428
266,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2386
751,27,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2460
196,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2469
1238,45,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,2461
304,11,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2470
698,24,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2491
351,12,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2475
314,11,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2485
3217,107,14,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,2533
663,22,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2542
329,11,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2539
305,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2558
584,19,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2590
702,22,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2617
2061,65,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2622
392,12,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2656
717,21,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2690
1158,34,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2700
1181,35,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2698
470,14,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2691
1149,34,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2707
134,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2692
947,27,6,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2735
318,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,2719
921,26,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2744
317,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2732
1411,38,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2794
4109,109,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2825
765,20,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2827
614,16,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2819
301,8,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2835
1012,26,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2865
846,21,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2885
768,18,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,2955
3374,75,6,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,2993
456,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3016
871,18,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3046
821,16,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3096
5335,102,18,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3108
367,7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3100
1282,24,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3120
217,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3131
270,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3129
1921,35,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3146
1458,25,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3172
176,13,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3188
1033,17,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3213
565,9,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3228
658,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3259
3067,45,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3275
4694,68,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,3281
1261,16,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3330
2978,37,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3342
1143,14,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3356
88,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3371
646,7,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3384
1084,10,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3425
3675,32,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,3439
3584,573,60,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,13,3,19
8427,300,15,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,13,3,22
2041,107,11,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2,44
6412,172,27,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,13,1,1,1,1,1,1,1,0,1,1,1,1,1,12,2,49
9474,324,25,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,3,79
397,65,11,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,97
4418,242,19,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,8,0,0,1,1,0,1,0,0,0,1,0,0,0,4,2,113
863,57,14,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,9,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,117
4096,167,14,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,132
2991,84,6,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,1,12,3,139
3233,121,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,0,1,1,0,0,0,0,0,0,0,1,1,0,4,3,144
4641,167,11,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2,149
4013,172,31,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,6,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,153
17764,336,26,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,7,0,1,1,1,1,1,1,0,0,0,0,0,1,7,2,158
4235,299,26,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,159
4408,147,6,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,165
11733,227,22,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2,166
10231,299,26,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,7,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,170
10421,234,25,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,5,0,1,1,1,0,1,0,0,1,0,0,0,1,6,2,173
5389,152,16,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,11,1,1,1,1,1,1,1,0,1,1,1,1,1,12,0,175
634,36,4,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,0,183
1502,123,16,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,185
5383,103,24,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,187
4633,157,16,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,194
7507,223,29,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,196
5873,138,32,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,13,1,1,1,1,1,1,1,0,1,1,0,1,1,11,2,202
4725,107,16,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,216
2474,70,14,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,8,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,217
5809,248,20,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,13,3,218
2177,95,16,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,13,0,221
21645,251,29,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,224
794,57,9,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,226
5059,116,18,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,253
2137,73,15,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,0,1,1,12,1,257
1299,71,8,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,1,1,1,1,0,1,0,0,0,0,0,1,0,7,2,265
673,61,29,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,270
5167,92,11,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,9,1,1,1,1,1,1,1,0,1,1,1,1,1,12,0,272
2009,75,11,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,278
817,66,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,2,284
1074,50,6,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,9,1,1,1,1,1,1,1,0,1,1,1,1,1,12,0,312
493,53,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,313
8386,236,29,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,6,1,1,1,1,1,1,1,0,0,1,1,1,1,11,2,320
1908,73,5,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,7,1,1,1,1,1,1,1,0,1,1,1,1,1,12,0,325
678,20,2,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,0,331
7081,231,24,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,333
2287,93,9,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,6,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,340
786,56,7,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,8,1,1,1,1,1,1,1,0,1,1,1,1,1,12,1,349
2846,119,19,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,351
3243,72,11,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,7,1,1,1,1,1,1,1,0,0,1,0,1,1,10,1,354
5833,212,18,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,1,1,1,1,1,0,0,1,0,1,1,10,0,355
